发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;59;张贤琦888;其他;666;2023-09-01 13:23:27;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;明天会更开心015;其他;[笑cry]卖到欧美去;2023-09-01 11:45:21;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;蓝猫桃桃;广东;美国，日本吃就好了[馋嘴];2023-09-01 11:25:17;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;135;黄焖Jimmy羊;其他;美日韩三国特供水产;2023-09-01 09:04:47;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;86;金夏oi淽歌;山东;好吃就多吃点;2023-09-01 09:04:32;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;27;亚洲巡洋舰3;山西;#福岛核污染水#;2023-09-01 08:48:18;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;0;甬正平;浙江;福岛核食，专供美韩就好了，核污水就卖给呆蛙喝。;2023-09-01 08:38:26;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;10;阳光宝贝花蕊;其他;表演的这么好，不做演员可惜了;2023-09-01 08:36:17;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;1697;CanMouZhang74789;辽宁;狼狈为奸！[拳头][拳头][拳头][拳头][拳头][拳头];2023-09-01 08:28:53;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;172;海运小馒头;浙江;[允悲];2023-09-01 08:18:19;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;122;无名有心的狗子;上海;你们仨互相喜欢那就你们互相吃好了;2023-09-01 08:17:42;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;187;航_童鞋;广东;大核民族，以核为贵，[doge];2023-09-01 08:08:17;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;181;阿潘1211;上海;这么卖力表演，应该是急了吧！[笑cry];2023-09-01 08:01:01;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;181;从善如流2021;四川;为啥糜戎禁止进口辐岛食品呢？;2023-09-01 07:45:20;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;11;pp236701;其他;哈哈继续，希望吃的是真的;2023-09-01 07:20:01;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;296;我就一草民;其他;唯政客与戏子难养也[哈哈];2023-09-01 07:15:17;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;272;楊大原;辽宁;岸田这么作 下场怕是和小泉差不多;2023-09-01 07:12:43;1;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;593;农夫的下午茶;其他;想吃的去旅游吃个够;2023-09-01 07:11:35;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;229;吃草的牛2015;浙江;这个公关费到位，什么活都会表演;2023-09-01 07:04:11;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;97;芷睿爸;四川;这么安全美味的，自留、卖霉国和呕盟啊[吐];2023-09-01 07:03:35;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;909;一帆风顺0757;其他;演戏;2023-09-01 07:01:52;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;8;漠漠与小楼;北京;转发微博;2023-09-01 06:46:05;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;294;灬牛牛牛灬;广东;我们不尴尬，尴尬的就是别人;2023-09-01 06:40:59;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;24;微云观澜;浙江;日鬼、美鬼，人家是真心的穿着连裆裤，而棒稀悦这个受虐狂的表演就显得荒唐滑稽了！[哈哈];2023-09-01 06:37:10;0;0.0347316499910573;0
小凡好摄;重庆;0;150;648;3800;这绝对不是巧合月日，岸田文雄去东京丰洲市场表演吃章鱼。月日，尹锡悦在首尔最大的的鱼市场表演看螃蟹。月日，美国驻日本大使伊曼纽尔在福岛表演吃海鲜逛超市。插曲：日本农林水产大臣野村哲郎称福岛排放的是“污染水”后，岸田文雄要他为此道歉并收回言论。评一句：这“绝对不展开;#黄媒不会说的真相#小凡好摄的微博视频;1231;就要随便;其他;它们逛它们的～咱们看咱的 马戏[阴险]耍呗;2023-09-01 06:27:51;1;0.0347316499910573;0
